candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(2948, 2994, 3039)	0	0.06229449	False	0	0.0	0	chrX:61000000-62000000	chrX:107000000-108000000	chrX:152000000-153000000		0.007356441579759121	False		0.007356441579759121	False	0.00415545329451561	0.007356441579759121	False	cis
(1719, 1755, 1785)	0	0.0618827	False	0	0.0	0	chr10:39000000-40000000	chr10:75000000-76000000	chr10:105000000-106000000		0.007356441579759121	False		0.007356441579759121	False	0.0030358703806996346	0.007356441579759121	False	cis
(1572, 1602, 1655)	0	0.06177625	False	0	0.0	0	chr9:31000000-32000000	chr9:61000000-62000000	chr9:114000000-115000000		0.007356441579759121	False	0.0008600310538895428	0.007356441579759121	False		0.007356441579759121	False	cis
(1695, 1721, 1796)	0	0.0616345	False	0	0.0	0	chr10:15000000-16000000	chr10:41000000-42000000	chr10:116000000-117000000		0.007356441579759121	False	0.000948192784562707	0.007356441579759121	False		0.007356441579759121	False	cis
(2600, 2622, 2644)	0	0.06148745	False	0	0.0	0	chr18:16000000-17000000	chr18:38000000-39000000	chr18:60000000-61000000		0.007356441579759121	False		0.007356441579759121	False	0.00502384128049016	0.007356441579759121	False	cis
(2600, 2608, 2653)	0	0.061487406	False	0	0.0	0	chr18:16000000-17000000	chr18:24000000-25000000	chr18:69000000-70000000		0.007356441579759121	False		0.007356441579759121	False	0.003375096246600151	0.007356441579759121	False	cis
(928, 986, 1030)	0	0.06141954	False	0	0.0	0	chr5:46000000-47000000	chr5:104000000-105000000	chr5:148000000-149000000		0.007356441579759121	False		0.007356441579759121	False	0.0034637278877198696	0.007356441579759121	False	cis
(287, 341, 455)	0	0.061351232	False	0	0.0	0	chr2:38000000-39000000	chr2:92000000-93000000	chr2:206000000-207000000		0.007356441579759121	False	0.0006514968117699027	0.007356441579759121	False		0.007356441579759121	False	cis
(928, 970, 1010)	0	0.061249435	False	0	0.0	0	chr5:46000000-47000000	chr5:88000000-89000000	chr5:128000000-129000000		0.007356441579759121	False		0.007356441579759121	False	0.0027766937855631113	0.007356441579759121	False	cis
(582, 598, 676)	0	0.061102025	False	0	0.0	0	chr3:90000000-91000000	chr3:106000000-107000000	chr3:184000000-185000000		0.007356441579759121	False		0.007356441579759121	False	0.0005490013281814754	0.007356441579759121	False	cis
(2604, 2610, 2650)	0	0.060966663	False	0	0.0	0	chr18:20000000-21000000	chr18:26000000-27000000	chr18:66000000-67000000		0.007356441579759121	False		0.007356441579759121	False	0.0027107922360301018	0.007356441579759121	False	cis
(1294, 1347, 1375)	0	0.06093555	False	0	0.0	0	chr7:59000000-60000000	chr7:112000000-113000000	chr7:140000000-141000000		0.007356441579759121	False		0.007356441579759121	False	0.003392061684280634	0.007356441579759121	False	cis
(760, 832, 2601)	0	0.060904235	False	0	0.0	0	chr4:69000000-70000000	chr4:141000000-142000000	chr18:17000000-18000000	0.000970213848631829	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2604, 2635, 2637)	0	0.060882732	False	1	0.3333333333333333	0	chr18:20000000-21000000	chr18:51000000-52000000	chr18:53000000-54000000		0.007356441579759121	False		0.007356441579759121	False	0.05250091478228569	0.007356441579759121	True	cis
(124, 187, 1889)	0	0.060850244	False	0	0.0	0	chr1:124000000-125000000	chr1:187000000-188000000	chr11:75000000-76000000		0.007356441579759121	False		0.0012353004098129756	False	0.00011378836643416435	0.0012353004098129756	False	trans
(582, 638, 689)	0	0.060787324	False	0	0.0	0	chr3:90000000-91000000	chr3:146000000-147000000	chr3:197000000-198000000		0.007356441579759121	False		0.007356441579759121	False	0.0005110202473588288	0.007356441579759121	False	cis
(51, 232, 582)	0	0.060747072	False	0	0.0	0	chr1:51000000-52000000	chr1:232000000-233000000	chr3:90000000-91000000	0.0007692598737776279	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1841, 1877, 1949)	0	0.060682494	False	0	0.0	0	chr11:27000000-28000000	chr11:63000000-64000000	chr11:135000000-136000000	0.0007268306217156351	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1985, 2008, 2029)	0	0.0605538	False	0	0.0	0	chr12:35000000-36000000	chr12:58000000-59000000	chr12:79000000-80000000		0.007356441579759121	False		0.007356441579759121	False	0.005076082423329353	0.007356441579759121	False	cis
(2601, 2635, 2637)	0	0.060529973	False	1	0.3333333333333333	0	chr18:17000000-18000000	chr18:51000000-52000000	chr18:53000000-54000000		0.007356441579759121	False		0.007356441579759121	False	0.05250091478228569	0.007356441579759121	True	cis
(691, 741, 822)	0	0.060462292	False	0	0.0	0	chr4:0-1000000	chr4:50000000-51000000	chr4:131000000-132000000		0.007356441579759121	False	0.0005262885242700577	0.007356441579759121	False		0.007356441579759121	False	cis
(289, 342, 455)	0	0.06028331	False	0	0.0	0	chr2:40000000-41000000	chr2:93000000-94000000	chr2:206000000-207000000		0.007356441579759121	False	0.0005290934350341558	0.007356441579759121	False		0.007356441579759121	False	cis
(929, 979, 1023)	0	0.06020338	False	0	0.0	0	chr5:47000000-48000000	chr5:97000000-98000000	chr5:141000000-142000000		0.007356441579759121	False		0.007356441579759121	False	0.002198267262428999	0.007356441579759121	False	cis
(1865, 1886, 1920)	0	0.06015777	False	0	0.0	0	chr11:51000000-52000000	chr11:72000000-73000000	chr11:106000000-107000000		0.007356441579759121	False		0.007356441579759121	False	0.0005300623015500605	0.007356441579759121	False	cis
(2928, 2947, 3013)	0	0.060088	False	0	0.0	0	chrX:41000000-42000000	chrX:60000000-61000000	chrX:126000000-127000000		0.007356441579759121	False	0.0003973174898419529	0.007356441579759121	False		0.007356441579759121	False	cis
(1829, 1868, 1936)	0	0.060035434	False	0	0.0	0	chr11:15000000-16000000	chr11:54000000-55000000	chr11:122000000-123000000		0.007356441579759121	False	0.0010200896067544818	0.007356441579759121	False		0.007356441579759121	False	cis
(1596, 1648, 1672)	0	0.05996135	False	0	0.0	0	chr9:55000000-56000000	chr9:107000000-108000000	chr9:131000000-132000000		0.007356441579759121	False		0.007356441579759121	False	0.0008620285079814494	0.007356441579759121	False	cis
(2325, 2338, 2383)	0	0.059892688	False	0	0.0	0	chr15:18000000-19000000	chr15:31000000-32000000	chr15:76000000-77000000		0.007356441579759121	False		0.007356441579759121	False	0.0016801301389932632	0.007356441579759121	False	cis
(390, 421, 491)	0	0.059781924	False	0	0.0	0	chr2:141000000-142000000	chr2:172000000-173000000	chr2:242000000-243000000	0.0012820172123610973	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2141, 2190, 2198)	0	0.059679598	False	0	0.0	0	chr13:57000000-58000000	chr13:106000000-107000000	chr13:114000000-115000000	0.00205491972155869	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(801, 2750, 2760)	0	0.059655946	False	0	0.0	0	chr4:110000000-111000000	chr20:26000000-27000000	chr20:36000000-37000000		0.0012353004098129756	False	0.00015606686065439135	0.0012353004098129756	False		0.007356441579759121	False	trans
(1417, 2603, 2649)	0	0.059621792	False	0	0.0	0	chr8:22000000-23000000	chr18:19000000-20000000	chr18:65000000-66000000		0.0012353004098129756	False	0.00010537650086916983	0.0012353004098129756	False		0.007356441579759121	False	trans
(66, 124, 218)	0	0.059463456	False	0	0.0	0	chr1:66000000-67000000	chr1:124000000-125000000	chr1:218000000-219000000		0.007356441579759121	False	0.0009472125675529242	0.007356441579759121	False		0.007356441579759121	False	cis
(339, 385, 432)	0	0.05943131	False	0	0.0	0	chr2:90000000-91000000	chr2:136000000-137000000	chr2:183000000-184000000		0.007356441579759121	False		0.007356441579759121	False	0.0019269809126853943	0.007356441579759121	False	cis
(1760, 1867, 1909)	0	0.059342712	False	0	0.0	0	chr10:80000000-81000000	chr11:53000000-54000000	chr11:95000000-96000000		0.0012353004098129756	False	0.00015221178182400763	0.0012353004098129756	False		0.007356441579759121	False	trans
(741, 754, 874)	0	0.05912134	False	0	0.0	0	chr4:50000000-51000000	chr4:63000000-64000000	chr4:183000000-184000000		0.007356441579759121	False		0.007356441579759121	False	0.0004069947171956301	0.007356441579759121	False	cis
(2978, 3000, 3043)	0	0.059057403	False	0	0.0	0	chrX:91000000-92000000	chrX:113000000-114000000	chrX:156000000-157000000	0.004878734704107046	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(585, 660, 687)	0	0.05886384	False	0	0.0	0	chr3:93000000-94000000	chr3:168000000-169000000	chr3:195000000-196000000		0.007356441579759121	False		0.007356441579759121	False	0.0018341026734560728	0.007356441579759121	False	cis
(1124, 1173, 1226)	0	0.058675032	False	0	0.0	0	chr6:60000000-61000000	chr6:109000000-110000000	chr6:162000000-163000000		0.007356441579759121	False		0.007356441579759121	False	0.0009026676416397095	0.007356441579759121	False	cis
(286, 342, 2372)	0	0.05850274	False	0	0.0	0	chr2:37000000-38000000	chr2:93000000-94000000	chr15:65000000-66000000		0.007356441579759121	False	0.00031428845250047743	0.0012353004098129756	False		0.0012353004098129756	False	trans
(1987, 2020, 2055)	0	0.058158442	False	0	0.0	0	chr12:37000000-38000000	chr12:70000000-71000000	chr12:105000000-106000000		0.007356441579759121	False		0.007356441579759121	False	0.0016586558194831014	0.007356441579759121	False	cis
(1986, 2043, 2064)	0	0.058081854	False	0	0.0	0	chr12:36000000-37000000	chr12:93000000-94000000	chr12:114000000-115000000		0.007356441579759121	False		0.007356441579759121	False	0.0022750564385205507	0.007356441579759121	False	cis
(1081, 1123, 1165)	0	0.058053363	False	0	0.0	0	chr6:17000000-18000000	chr6:59000000-60000000	chr6:101000000-102000000		0.007356441579759121	False	0.0011825663968920708	0.007356441579759121	False		0.007356441579759121	False	cis
(2948, 2970, 3041)	0	0.058048535	False	0	0.0	0	chrX:61000000-62000000	chrX:83000000-84000000	chrX:154000000-155000000		0.007356441579759121	False		0.007356441579759121	False	0.001377565786242485	0.007356441579759121	False	cis
(741, 805, 823)	0	0.05785611	False	0	0.0	0	chr4:50000000-51000000	chr4:114000000-115000000	chr4:132000000-133000000		0.007356441579759121	False		0.007356441579759121	False	0.005121877882629633	0.007356441579759121	False	cis
(2105, 2189, 2198)	0	0.057657212	False	0	0.0	0	chr13:21000000-22000000	chr13:105000000-106000000	chr13:114000000-115000000	0.00097598263528198	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1826, 1866, 1905)	0	0.057612054	False	0	0.0	0	chr11:12000000-13000000	chr11:52000000-53000000	chr11:91000000-92000000		0.007356441579759121	False	0.00097190699307248	0.007356441579759121	False		0.007356441579759121	False	cis
(2927, 2947, 3003)	0	0.05728893	False	0	0.0	0	chrX:40000000-41000000	chrX:60000000-61000000	chrX:116000000-117000000		0.007356441579759121	False	0.0006114812567830086	0.007356441579759121	False		0.007356441579759121	False	cis
(2603, 2630, 2654)	0	0.057279076	False	0	0.0	0	chr18:19000000-20000000	chr18:46000000-47000000	chr18:70000000-71000000		0.007356441579759121	False		0.007356441579759121	False	0.003156616585329175	0.007356441579759121	False	cis
(2238, 2254, 2306)	0	0.057218667	False	0	0.0	0	chr14:39000000-40000000	chr14:55000000-56000000	chr14:107000000-108000000	0.0039888969622552395	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1599, 1658, 1669)	0	0.05716441	False	0	0.0	0	chr9:58000000-59000000	chr9:117000000-118000000	chr9:128000000-129000000		0.007356441579759121	False		0.007356441579759121	False	0.0009308340959250927	0.007356441579759121	False	cis
(2604, 2622, 2642)	0	0.057141043	False	0	0.0	0	chr18:20000000-21000000	chr18:38000000-39000000	chr18:58000000-59000000		0.007356441579759121	False		0.007356441579759121	False	0.002271534176543355	0.007356441579759121	False	cis
(520, 680, 1864)	0	0.057099897	False	0	0.0	0	chr3:28000000-29000000	chr3:188000000-189000000	chr11:50000000-51000000	0.0008068406023085117	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(504, 1830, 1949)	0	0.056986302	False	0	0.0	0	chr3:12000000-13000000	chr11:16000000-17000000	chr11:135000000-136000000	0.0001463158696424216	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(568, 672, 690)	0	0.056976646	False	0	0.0	0	chr3:76000000-77000000	chr3:180000000-181000000	chr3:198000000-199000000	0.0006138676544651389	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2084, 2136, 2153)	0	0.05681421	False	0	0.0	0	chr13:0-1000000	chr13:52000000-53000000	chr13:69000000-70000000		0.007356441579759121	False		0.007356441579759121	False	0.0035885260440409184	0.007356441579759121	False	cis
(1077, 1124, 1155)	0	0.056780897	False	0	0.0	0	chr6:13000000-14000000	chr6:60000000-61000000	chr6:91000000-92000000		0.007356441579759121	False	0.0005521727143786848	0.007356441579759121	False		0.007356441579759121	False	cis
(1242, 1295, 1346)	0	0.056740217	False	0	0.0	0	chr7:7000000-8000000	chr7:60000000-61000000	chr7:111000000-112000000		0.007356441579759121	False	0.0011237984290346503	0.007356441579759121	False		0.007356441579759121	False	cis
(2904, 2949, 3000)	0	0.05673478	False	0	0.0	0	chrX:17000000-18000000	chrX:62000000-63000000	chrX:113000000-114000000		0.007356441579759121	False	0.0011812535813078284	0.007356441579759121	False		0.007356441579759121	False	cis
(1952, 2021, 2083)	0	0.05672085	False	0	0.0	0	chr12:2000000-3000000	chr12:71000000-72000000	chr12:133000000-134000000	0.0004944768152199686	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2199, 2254, 2282)	0	0.05636043	False	0	0.0	0	chr14:0-1000000	chr14:55000000-56000000	chr14:83000000-84000000		0.007356441579759121	False		0.007356441579759121	False	0.0019069287227466702	0.007356441579759121	False	cis
(341, 421, 478)	0	0.056290224	False	0	0.0	0	chr2:92000000-93000000	chr2:172000000-173000000	chr2:229000000-230000000		0.007356441579759121	False		0.007356441579759121	False	0.0013771402882412076	0.007356441579759121	False	cis
(1054, 2949, 2996)	0	0.056288768	False	0	0.0	0	chr5:172000000-173000000	chrX:62000000-63000000	chrX:109000000-110000000		0.0012353004098129756	False	0.00021389884932432324	0.0012353004098129756	False		0.007356441579759121	False	trans
(1595, 1657, 1676)	0	0.056176335	False	0	0.0	0	chr9:54000000-55000000	chr9:116000000-117000000	chr9:135000000-136000000		0.007356441579759121	False		0.007356441579759121	False	0.00220557302236557	0.007356441579759121	False	cis
(1847, 1866, 1928)	0	0.056150194	False	0	0.0	0	chr11:33000000-34000000	chr11:52000000-53000000	chr11:114000000-115000000		0.007356441579759121	False	0.0011523111024871469	0.007356441579759121	False		0.007356441579759121	False	cis
(937, 2447, 2480)	0	0.056147434	False	0	0.0	0	chr5:55000000-56000000	chr16:38000000-39000000	chr16:71000000-72000000		0.0012353004098129756	False	0.0002365397522225976	0.0012353004098129756	False		0.007356441579759121	False	trans
(339, 1245, 1666)	0	0.05605374	False	0	0.0	0	chr2:90000000-91000000	chr7:10000000-11000000	chr9:125000000-126000000		0.0012353004098129756	False		0.0012353004098129756	False	9.853553638095036e-05	0.0012353004098129756	False	trans
(1587, 1653, 1675)	0	0.056035448	False	0	0.0	0	chr9:46000000-47000000	chr9:112000000-113000000	chr9:134000000-135000000		0.007356441579759121	False		0.007356441579759121	False	0.0018390137702226639	0.007356441579759121	False	cis
(46, 126, 191)	0	0.05599705	False	0	0.0	0	chr1:46000000-47000000	chr1:126000000-127000000	chr1:191000000-192000000		0.007356441579759121	False	0.0003439849242568016	0.007356441579759121	False		0.007356441579759121	False	cis
(314, 416, 1984)	0	0.055794433	False	0	0.0	0	chr2:65000000-66000000	chr2:167000000-168000000	chr12:34000000-35000000	0.0004855449660681188	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(1568, 1626, 1679)	0	0.055706035	False	0	0.0	0	chr9:27000000-28000000	chr9:85000000-86000000	chr9:138000000-139000000	0.001715778256766498	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1711, 1721, 1797)	0	0.05569697	False	0	0.0	0	chr10:31000000-32000000	chr10:41000000-42000000	chr10:117000000-118000000		0.007356441579759121	False	0.0010824583005160093	0.007356441579759121	False		0.007356441579759121	False	cis
(36, 71, 124)	0	0.05566973	False	0	0.0	0	chr1:36000000-37000000	chr1:71000000-72000000	chr1:124000000-125000000	0.0005557590629905462	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2223, 2248, 2305)	0	0.05554542	False	0	0.0	0	chr14:24000000-25000000	chr14:49000000-50000000	chr14:106000000-107000000	0.004680945537984371	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(517, 537, 582)	0	0.055465322	False	0	0.0	0	chr3:25000000-26000000	chr3:45000000-46000000	chr3:90000000-91000000	0.0012516753049567342	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2603, 2614, 2644)	0	0.055278607	False	0	0.0	0	chr18:19000000-20000000	chr18:30000000-31000000	chr18:60000000-61000000		0.007356441579759121	False		0.007356441579759121	False	0.005520593374967575	0.007356441579759121	False	cis
(267, 339, 447)	0	0.055151965	False	0	0.0	0	chr2:18000000-19000000	chr2:90000000-91000000	chr2:198000000-199000000		0.007356441579759121	False	0.0009710259037092328	0.007356441579759121	False		0.007356441579759121	False	cis
(924, 2652, 2664)	0	0.05511749	False	0	0.0	0	chr5:42000000-43000000	chr18:68000000-69000000	chr18:80000000-81000000	0.00023922754917293787	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2602, 2612, 2641)	0	0.055110738	False	0	0.0	0	chr18:18000000-19000000	chr18:28000000-29000000	chr18:57000000-58000000		0.007356441579759121	False		0.007356441579759121	False	0.002348844427615404	0.007356441579759121	False	cis
(1463, 1527, 1540)	0	0.054852966	False	0	0.0	0	chr8:68000000-69000000	chr8:132000000-133000000	chr8:145000000-146000000	0.0017627598717808723	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(339, 398, 437)	0	0.054783333	False	0	0.0	0	chr2:90000000-91000000	chr2:149000000-150000000	chr2:188000000-189000000		0.007356441579759121	False		0.007356441579759121	False	0.0032885887194424868	0.007356441579759121	False	cis
(1586, 1615, 1636)	0	0.05474561	False	0	0.0	0	chr9:45000000-46000000	chr9:74000000-75000000	chr9:95000000-96000000		0.007356441579759121	False		0.007356441579759121	False	0.001732727512717247	0.007356441579759121	False	cis
(1834, 1866, 1929)	0	0.054630052	False	0	0.0	0	chr11:20000000-21000000	chr11:52000000-53000000	chr11:115000000-116000000		0.007356441579759121	False	0.0017025349661707878	0.007356441579759121	False		0.007356441579759121	False	cis
(971, 1049, 1063)	0	0.05459977	False	0	0.0	0	chr5:89000000-90000000	chr5:167000000-168000000	chr5:181000000-182000000	0.0005461695836856961	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(567, 631, 690)	0	0.054420203	False	0	0.0	0	chr3:75000000-76000000	chr3:139000000-140000000	chr3:198000000-199000000	0.0009634618181735277	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1268, 1294, 1369)	0	0.05416104	False	0	0.0	0	chr7:33000000-34000000	chr7:59000000-60000000	chr7:134000000-135000000		0.007356441579759121	False	0.000826776959002018	0.007356441579759121	False		0.007356441579759121	False	cis
(2949, 2990, 3041)	0	0.05415781	False	0	0.0	0	chrX:62000000-63000000	chrX:103000000-104000000	chrX:154000000-155000000		0.007356441579759121	False		0.007356441579759121	False	0.0034832116216421127	0.007356441579759121	False	cis
(2603, 2609, 2658)	0	0.05396528	False	0	0.0	0	chr18:19000000-20000000	chr18:25000000-26000000	chr18:74000000-75000000		0.007356441579759121	False		0.007356441579759121	False	0.0035854848101735115	0.007356441579759121	False	cis
(1105, 1122, 1167)	0	0.053838458	False	0	0.0	0	chr6:41000000-42000000	chr6:58000000-59000000	chr6:103000000-104000000		0.007356441579759121	False	0.0002846995776053518	0.007356441579759121	False		0.007356441579759121	False	cis
(1875, 1900, 1949)	0	0.05383086	False	0	0.0	0	chr11:61000000-62000000	chr11:86000000-87000000	chr11:135000000-136000000	0.0022580288350582123	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1294, 1335, 1362)	0	0.053818773	False	0	0.0	0	chr7:59000000-60000000	chr7:100000000-101000000	chr7:127000000-128000000		0.007356441579759121	False		0.007356441579759121	False	0.001302988501265645	0.007356441579759121	False	cis
(1273, 1354, 1394)	0	0.053776544	False	0	0.0	0	chr7:38000000-39000000	chr7:119000000-120000000	chr7:159000000-160000000	0.0007800535531714559	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(25, 123, 2017)	0	0.05374075	False	0	0.0	0	chr1:25000000-26000000	chr1:123000000-124000000	chr12:67000000-68000000		0.007356441579759121	False	0.00015763466944918036	0.0012353004098129756	False		0.0012353004098129756	False	trans
(158, 200, 2525)	0	0.05350525	False	0	0.0	0	chr1:158000000-159000000	chr1:200000000-201000000	chr17:25000000-26000000	0.0016016260487958789	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(21, 64, 124)	0	0.05330799	False	0	0.0	0	chr1:21000000-22000000	chr1:64000000-65000000	chr1:124000000-125000000	0.0008148587075993419	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1440, 1507, 1539)	0	0.053235814	False	0	0.0	0	chr8:45000000-46000000	chr8:112000000-113000000	chr8:144000000-145000000		0.007356441579759121	False		0.007356441579759121	False	0.0005790973664261401	0.007356441579759121	False	cis
(41, 928, 2018)	0	0.053222053	False	0	0.0	0	chr1:41000000-42000000	chr5:46000000-47000000	chr12:68000000-69000000		0.0012353004098129756	False	0.00018850353080779314	0.0012353004098129756	False		0.0012353004098129756	False	trans
(928, 1016, 1043)	0	0.053165257	False	0	0.0	0	chr5:46000000-47000000	chr5:134000000-135000000	chr5:161000000-162000000		0.007356441579759121	False		0.007356441579759121	False	0.0009296083590015769	0.007356441579759121	False	cis
(1986, 2022, 2067)	0	0.053124487	False	0	0.0	0	chr12:36000000-37000000	chr12:72000000-73000000	chr12:117000000-118000000		0.007356441579759121	False		0.007356441579759121	False	0.0019885124638676643	0.007356441579759121	False	cis
(2946, 2962, 3023)	0	0.05292848	False	0	0.0	0	chrX:59000000-60000000	chrX:75000000-76000000	chrX:136000000-137000000		0.007356441579759121	False		0.007356441579759121	False	0.0013086370890960097	0.007356441579759121	False	cis
(1826, 1866, 1919)	0	0.052833144	False	0	0.0	0	chr11:12000000-13000000	chr11:52000000-53000000	chr11:105000000-106000000		0.007356441579759121	False	0.0006979713798500597	0.007356441579759121	False		0.007356441579759121	False	cis
(742, 774, 809)	0	0.05270288	False	0	0.0	0	chr4:51000000-52000000	chr4:83000000-84000000	chr4:118000000-119000000		0.007356441579759121	False		0.007356441579759121	False	0.0025783570017665625	0.007356441579759121	False	cis
(930, 1027, 1061)	0	0.052266408	False	0	0.0	0	chr5:48000000-49000000	chr5:145000000-146000000	chr5:179000000-180000000		0.007356441579759121	False		0.007356441579759121	False	0.0024573137052357197	0.007356441579759121	False	cis
(1602, 1631, 1645)	0	0.052095167	False	0	0.0	0	chr9:61000000-62000000	chr9:90000000-91000000	chr9:104000000-105000000		0.007356441579759121	False		0.007356441579759121	False	0.002996954834088683	0.007356441579759121	False	cis
(584, 620, 657)	0	0.05204793	False	0	0.0	0	chr3:92000000-93000000	chr3:128000000-129000000	chr3:165000000-166000000		0.007356441579759121	False		0.007356441579759121	False	0.0003352777275722474	0.007356441579759121	False	cis
(540, 585, 607)	0	0.051677994	False	0	0.0	0	chr3:48000000-49000000	chr3:93000000-94000000	chr3:115000000-116000000		0.007356441579759121	False	0.00025296490639448166	0.007356441579759121	False		0.007356441579759121	False	cis
(1421, 1476, 1540)	0	0.05161614	False	0	0.0	0	chr8:26000000-27000000	chr8:81000000-82000000	chr8:145000000-146000000	0.0016956488834694028	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(239, 385, 1721)	0	0.051601447	False	0	0.0	0	chr1:239000000-240000000	chr2:136000000-137000000	chr10:41000000-42000000	0.00015079537115525454	0.0012353004098129756	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(910, 952, 1014)	0	0.051478654	False	0	0.0	0	chr5:28000000-29000000	chr5:70000000-71000000	chr5:132000000-133000000		0.007356441579759121	False	0.00025592127349227667	0.007356441579759121	False		0.007356441579759121	False	cis
(1123, 1153, 1181)	0	0.051369518	False	0	0.0	0	chr6:59000000-60000000	chr6:89000000-90000000	chr6:117000000-118000000		0.007356441579759121	False		0.007356441579759121	False	0.0024332422763109207	0.007356441579759121	False	cis
(582, 630, 656)	0	0.051214214	False	0	0.0	0	chr3:90000000-91000000	chr3:138000000-139000000	chr3:164000000-165000000		0.007356441579759121	False		0.007356441579759121	False	0.0016739941202104092	0.007356441579759121	False	cis
(929, 1004, 1026)	0	0.05121246	False	0	0.0	0	chr5:47000000-48000000	chr5:122000000-123000000	chr5:144000000-145000000		0.007356441579759121	False		0.007356441579759121	False	0.005679217632859945	0.007356441579759121	False	cis
(1586, 1618, 1654)	0	0.051211774	False	0	0.0	0	chr9:45000000-46000000	chr9:77000000-78000000	chr9:113000000-114000000		0.007356441579759121	False		0.007356441579759121	False	0.00396098243072629	0.007356441579759121	False	cis
(312, 342, 444)	0	0.05116268	False	0	0.0	0	chr2:63000000-64000000	chr2:93000000-94000000	chr2:195000000-196000000		0.007356441579759121	False	0.0005200698506087065	0.007356441579759121	False		0.007356441579759121	False	cis
(954, 1008, 1063)	0	0.05112519	False	0	0.0	0	chr5:72000000-73000000	chr5:126000000-127000000	chr5:181000000-182000000	0.0013761949958279729	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(741, 763, 811)	0	0.050860196	False	0	0.0	0	chr4:50000000-51000000	chr4:72000000-73000000	chr4:120000000-121000000		0.007356441579759121	False		0.007356441579759121	False	0.0027138732839375734	0.007356441579759121	False	cis
(1254, 1293, 1351)	0	0.050813716	False	0	0.0	0	chr7:19000000-20000000	chr7:58000000-59000000	chr7:116000000-117000000		0.007356441579759121	False	0.0008023942937143147	0.007356441579759121	False		0.007356441579759121	False	cis
(1491, 1607, 1675)	0	0.05070096	False	0	0.0	0	chr8:96000000-97000000	chr9:66000000-67000000	chr9:134000000-135000000		0.0012353004098129756	False	0.00012885156320407987	0.0012353004098129756	False		0.007356441579759121	False	trans
(54, 144, 200)	0	0.050465465	False	0	0.0	0	chr1:54000000-55000000	chr1:144000000-145000000	chr1:200000000-201000000		0.007356441579759121	False	0.0013136654160916805	0.007356441579759121	False		0.007356441579759121	False	cis
(1256, 1340, 1394)	0	0.05045183	False	0	0.0	0	chr7:21000000-22000000	chr7:105000000-106000000	chr7:159000000-160000000	0.001127528608776629	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1269, 1369, 1394)	0	0.050434697	False	0	0.0	0	chr7:34000000-35000000	chr7:134000000-135000000	chr7:159000000-160000000	0.0007321778102777898	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(741, 765, 878)	0	0.050396185	False	0	0.0	0	chr4:50000000-51000000	chr4:74000000-75000000	chr4:187000000-188000000		0.007356441579759121	False		0.007356441579759121	False	0.000490161357447505	0.007356441579759121	False	cis
(2948, 2965, 3023)	0	0.050369266	False	0	0.0	0	chrX:61000000-62000000	chrX:78000000-79000000	chrX:136000000-137000000		0.007356441579759121	False		0.007356441579759121	False	0.0019979123026132584	0.007356441579759121	False	cis
